    0.9077795E+00001    0.4670276E+00002    0.1679679E+00002    0.1812456E-00008   -0.5682831E-00105   -0.9041305E-00018   -0.2801021E-00007    0.0000000E+00000    0.3001422E-00016   -0.1451959E-00001
    0.4170665E+00001    0.4166219E+00002    0.1862768E+00002   -0.9154527E-00005    0.1257060E-00084    0.9407921E-00021    0.1058499E-00003    0.0000000E+00000   -0.9327081E-00019    0.1478642E-00001
    0.4108211E+00001    0.4283624E+00002    0.1767562E+00002   -0.1036196E-00004    0.3826569E-00089    0.3753084E-00019    0.1187398E-00003    0.0000000E+00000   -0.2086216E-00017    0.1530872E-00001
    0.6529465E+00001    0.4363868E+00002    0.1798018E+00002   -0.3223003E-00006    0.3377750E-00092    0.1546328E-00019    0.4556266E-00005    0.0000000E+00000   -0.1042513E-00017    0.1994087E-00001
    0.5300117E+00001    0.4287656E+00002    0.1806349E+00002   -0.2088866E-00005    0.3098560E-00089    0.1013142E-00019    0.2729551E-00004    0.0000000E+00000   -0.7538977E-00018    0.1783033E-00001
    0.5433365E+00001    0.4393521E+00002    0.1722882E+00002    0.1774881E-00005   -0.2053845E-00093   -0.2400205E-00018   -0.2344029E-00004    0.0000000E+00000    0.1014677E-00016   -0.1859738E-00001
    0.3848296E+00001    0.4269896E+00002    0.1782463E+00002    0.3970689E-00004   -0.3484061E-00088   -0.5672538E-00019   -0.4368364E-00003    0.0000000E+00000    0.3474492E-00017   -0.4054404E-00001
    0.9468710E+00001    0.4138628E+00002    0.2125432E+00002   -0.9377580E-00009    0.1659151E-00083    0.1250655E-00025    0.1466175E-00007    0.0000000E+00000    0.0000000E+00000    0.1751861E-00001
    0.6375131E+00001    0.3508088E+00002    0.2500349E+00002    0.1021653E-00005   -0.5187020E-00061   -0.3313826E-00033   -0.1432958E-00004    0.0000000E+00000    0.0000000E+00000   -0.4871946E-00001
    0.6552392E+00001    0.3471478E+00002    0.2530113E+00002    0.5789262E-00006   -0.5866319E-00060   -0.5165276E-00034   -0.8193369E-00005    0.0000000E+00000    0.0000000E+00000   -0.3724256E-00001
    0.9108417E+00001    0.3524581E+00002    0.2610531E+00002   -0.5218496E-00008    0.1398816E-00061    0.7693561E-00036    0.8071989E-00007    0.0000000E+00000    0.0000000E+00000    0.4462733E-00001
    0.9980368E+00001    0.3565463E+00002    0.2631561E+00002   -0.6974458E-00009    0.6078683E-00063    0.2204637E-00036    0.1108872E-00007    0.0000000E+00000    0.0000000E+00000    0.4117777E-00001
    0.3255336E+00001    0.4273068E+00002    0.1752389E+00002    0.3213231E-00004   -0.9146069E-00089   -0.6128499E-00019   -0.3139637E-00003    0.0000000E+00000    0.3131677E-00017   -0.1415312E-00001
    0.6070973E+00001    0.3732042E+00002    0.2336276E+00002    0.1550690E-00005   -0.1806189E-00068   -0.1405177E-00029   -0.2138392E-00004    0.0000000E+00000    0.0000000E+00000   -0.4472317E-00001
    0.6609975E+00001    0.3949796E+00002    0.2189940E+00002   -0.6071788E-00006    0.3899882E-00076    0.1574870E-00026    0.8617287E-00005    0.0000000E+00000    0.0000000E+00000    0.4309376E-00001
    0.6433515E+00001    0.3861950E+00002    0.2252748E+00002    0.8617850E-00006   -0.5630510E-00073   -0.8449674E-00028   -0.1212400E-00004    0.0000000E+00000    0.0000000E+00000   -0.4533090E-00001
    0.6041800E+00001    0.4329000E+00002    0.1803917E+00002    0.6971767E-00006   -0.7865772E-00091   -0.1195064E-00019   -0.9597336E-00005    0.0000000E+00000    0.8742402E-00018   -0.1917379E-00001
    0.8594926E+00001    0.4551328E+00002    0.1755373E+00002   -0.5500041E-00008    0.6386878E-00100    0.6228733E-00019    0.8382535E-00007    0.0000000E+00000   -0.3230126E-00017    0.1608520E-00001
    0.8927877E+00001    0.4410209E+00002    0.1895087E+00002   -0.2827277E-00008    0.3886238E-00094    0.3187048E-00021    0.4350480E-00007    0.0000000E+00000   -0.5112299E-00019    0.1649051E-00001
